"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Feb 28 09:23:22 GMT 2023","Tue Feb 28 09:23:22 GMT 2023","32","","CoffeeMachineTest","","CoffeeMachineTest","TestCreateCoffee","TestCreateCoffee()",""
